worker_id,gender,household_income,household_size,location_country,marital_status,year_of_birth,count,participation
4c66402a087412acd26ca7bf2456716b,male,"Less than $10,000",1,PL,divorced,1988,1,1
d035b9017cafd27090c521e56b1018d3,male,"Less than $10,000",2,IN,married,1982,1,1
94c34b3916c7dff2bdee552337535952,male,"Less than $10,000",3,IN,married,1964,1,4
2a7a099cf1c3ecf7891589cc163b91f7,male,"$75,000-$99,999",4,US,married,1966,1,1
03d7c679cea1267b39f9d1ec2a9f31cf,female,"$25,000-$39,999",3,US,married,1987,1,1
1fe92c4625ec0e2772296639825dda46,female,"$25,000-$39,999",4,US,married,1987,1,1
9a47e0e5720d4692cf48ab700d130a2c,male,"Less than $10,000",3,RO,single,1989,1,1
7e26899da1779c5d5a395c7164c6a8a8,female,"$60,000-$74,999",3,US,divorced,1978,1,1
3ce3d64195db601c954cdaa3d3d3777b,male,"$75,000-$99,999",3,US,married,1977,1,1
698da477f24db3512efd77ac935d18c6,male,"$15,000-$24,999",2,US,single,1993,1,1
262962690b844338d41c75113dffb978,female,"$25,000-$39,999",5+,US,married,1974,1,2
339c8f1fc6ae05ae3c44f039862ab6dd,male,"$10,000-$14,999",4,IN,married,1956,3,8
70da59d4b0ca98e4eff4260320808398,female,"$25,000-$39,999",2,US,divorced,1957,1,1
05fcf50208c4b027945621fbf3f4e366,female,"$25,000-$39,999",1,US,single,1983,2,2
05a68225ff3c567ac6076f6ce1ef92e1,female,"$40,000-$59,999",5+,US,married,1982,1,3
f548d7f4a4fe9da700790aa4ea8f8064,female,"$40,000-$59,999",1,US,married,1982,1,1
85c19cd23e6cf7cd9cf2ae9bc9a8f202,male,"$40,000-$59,999",2,US,married,1984,1,3
1dbe2c9e00892ec1cfeacaaf139375b6,male,"$15,000-$24,999",4,RU,single,1987,1,1
a120d8a06663ececaeb9db3c75edfda6,male,"$15,000-$24,999",1,US,single,1985,1,1
fd0fabdd3b64e10270ce6e8703e933f7,female,"$25,000-$39,999",2,US,married,1961,1,1
9f385135b2afb0de1486ca0fbb7d47c2,male,"Less than $10,000",5+,IN,single,1990,1,1
1a4e00fa5c1bdeef122b26d83c1ab57e,male,"$60,000-$74,999",5+,US,married,1975,1,1
952fef316629c79db18060709e13fd1a,female,"$100,000 or more",2,GB,single,1988,1,1
f619c3c68ff865abad68c9bbac8a64c1,female,"$60,000-$74,999",3,US,single,1988,1,1
eaf690ada034de24b2ad9b84b7c8a2dd,male,"Less than $10,000",4,IN,married,1987,1,1
3a51fc209c50c778014274c77843ee5e,female,"Less than $10,000",1,US,single,1991,1,1
4444d79d49627c7a79c52773beb74224,female,"$60,000-$74,999",3,US,single,1986,1,1
0ba8a205963ba4c7615f52e9b7c49c4f,male,"$15,000-$24,999",1,US,single,1975,13,13
828760417b90ffa0086bcc2371762010,female,"$100,000 or more",2,US,married,1977,1,1
e09db0e2141ee736aee7d20e6773a9a9,male,"$25,000-$39,999",1,US,single,1986,1,1
317a32ab1e19797127a8d4de6ddc4176,female,"$40,000-$59,999",3,US,married,1978,1,2
b8348f7e3ebaf862f7388fdf1dd41a11,male,"$40,000-$59,999",2,US,married,1985,1,1
b04956d85d93037ab3eed79c98b0c4fe,female,"Less than $10,000",2,IT,married,1979,1,1
22b9e80122c581c45c801ffe9a4931b5,male,"$15,000-$24,999",2,US,single,1987,1,2
1fe878d73b9b85f731f6f43151723369,male,"$75,000-$99,999",5+,IN,married,1984,1,1
644dee8c11299c7e7c698d02be9fe68d,male,"$40,000-$59,999",2,US,married,1965,1,2
3018ab0c5364b04a44498fccbc8773e8,male,"$40,000-$59,999",5+,US,single,1993,1,1
2c69dc822ad9938a1a1f6c298fe52422,female,"$25,000-$39,999",3,US,divorced,1970,1,1
f0c2a148da1b61685491b0eb433303eb,female,"$60,000-$74,999",3,US,single,1992,1,3
800ea97fd229942416edd06992ea6b6e,male,"Less than $10,000",4,IN,single,1991,1,1
75567bdf6dca96b9af129411e12cb6c0,male,"$75,000-$99,999",3,KR,married,1977,2,2
6295df4d85fb468f04007aa9cb091351,male,"$40,000-$59,999",4,US,single,1994,1,1
91b699546f884c6a76feebd3b4150f20,male,"$60,000-$74,999",1,US,divorced,1972,1,1
8f19f0ebc12163194b4893fd4ece8f52,male,"Less than $10,000",4,IN,married,1976,3,3
9f7f6487ad80665563f8a6aac1550f9a,female,"$60,000-$74,999",5+,US,married,1982,1,1
7d0dd84c515fd671dff3423d5131474e,male,"$25,000-$39,999",5+,US,single,1994,1,1
abdb4a49fa215a85850ca6b53273f9b6,female,"$25,000-$39,999",2,US,married,1961,16,17
bfb2096302c850f8df2bd2fcd52bbacf,male,"$25,000-$39,999",1,US,single,1987,1,2
75d74c3d96e71690d58165e2a010cb60,female,"$40,000-$59,999",4,US,cohabitating,1984,1,1
3fb904d10598f8642c934e8dc3f136e8,female,"$25,000-$39,999",2,US,single,1964,1,3
9749a64e146bb2ffe1fae6a2d0cdf2cc,female,"$40,000-$59,999",3,US,married,1970,1,1
b76378b9bb83fa3da4a68f528dba5a8f,male,"Less than $10,000",3,IN,single,1985,2,2
1951c5ab2969ff7e465d4aaff52d68e6,male,"$15,000-$24,999",4,IN,single,1994,1,1
facb46792add85f177fc3d673498b6e5,female,"$40,000-$59,999",2,US,cohabitating,1982,1,1
7b81d91b7e17525a4a86ef70a9f2c978,female,"$100,000 or more",3,US,single,1992,2,2
d8eae2073a30e9440ee8e6f2f5d01ea6,female,"$40,000-$59,999",3,US,cohabitating,1969,1,1
068116be3e899299d543e8bbb8d18ebd,male,"$15,000-$24,999",1,US,single,1994,1,1
9772d4bd5acfe36a075a12814524c2ca,male,"$15,000-$24,999",1,IN,single,1988,1,1
db8900334640818f5581a230025b1ce9,female,"$25,000-$39,999",1,US,single,1971,1,1
b4d385914fa91981b2de4444e95f19be,male,"$25,000-$39,999",2,US,married,1983,1,3
efa3fb784c6bb47cba013cfcf0e52955,male,"$40,000-$59,999",3,US,single,1989,1,1
2132d93201328eb058316d026687962e,male,"$100,000 or more",5+,US,married,1972,5,5
a1cd67f417122277ed5a64ed18c94383,female,"$25,000-$39,999",3,US,single,1985,2,2
3e07b1abf6824e0f1a25007b88d7819f,female,"$100,000 or more",4,US,married,1979,1,1
9c4922d652a6a5948841aa853ab0b4bb,male,"Less than $10,000",3,IE,married,1978,2,2
9ca21063c443d4afceaa390ac9dac11e,male,"Less than $10,000",1,US,single,1993,1,1
2832fc7e3e943b59cd34e4110bdf8181,female,"$40,000-$59,999",3,US,married,1974,3,3
10fab8356f93caa22fff706187cb5267,male,"$60,000-$74,999",5+,US,married,1984,1,1
9a630678fc87f1d28643aab9d5b092c4,male,"$15,000-$24,999",1,US,single,1980,2,4
a5737b2b15389aa7d278464c22c1f44c,female,"$100,000 or more",3,US,married,1978,1,1
1c52f9c6c3c66a303895ac7ec7f73244,female,"$60,000-$74,999",2,US,married,1977,2,2
b1d187196a57c96b489c18577e902046,male,"$100,000 or more",2,US,cohabitating,1965,2,2
8ad63fef170549e5281394c183c38ae8,male,"$60,000-$74,999",4,US,single,1992,1,1
b3f5bf943e21405b9bb71fb02a4c0994,male,"$40,000-$59,999",3,US,married,1960,1,1
cf5b94577af8c7f0570d9b90999b1692,female,"$40,000-$59,999",5+,US,married,1988,1,1
f54315224a1fda733d56a1e0ce20baf9,female,"$40,000-$59,999",3,US,single,1972,3,3
618ad625d9f8b5d690d30d9dc82973ee,female,"Less than $10,000",4,VE,single,1996,3,3
0a64708fd69d193c787a0fbd27268e02,female,"$25,000-$39,999",1,US,single,1990,2,4
1ae10f7321077838173635c585816130,female,"$60,000-$74,999",2,US,cohabitating,1989,1,1
d336845f2417d9fe4504f71b36ffb450,female,"$40,000-$59,999",2,US,single,1986,1,1
1c249b628af6d20873bf3f251386aa8d,female,"$15,000-$24,999",4,US,married,1983,1,1
ed73bfd8031230d1b9d041d1c9a4d57b,female,"Less than $10,000",2,IN,single,1992,2,4
0ec25aa9be68007d28f30c8e86542266,female,"$60,000-$74,999",5+,US,married,1985,1,2
1200fdab148a4a69e66111dd9d7a0d47,female,"$25,000-$39,999",3,US,divorced,1982,3,4
39f205cf288f6c92060ccbd4fd402f9d,female,"$60,000-$74,999",4,US,married,1980,1,1
1bfd1f28cbd7b42518c50c7606741afa,male,"$40,000-$59,999",2,US,single,1990,1,1
fb9590fa3a796c6f450120bae5de2e7f,female,"$75,000-$99,999",2,US,divorced,1964,1,3
4fed9c728b59c6e08f8eec875e14d341,female,"Less than $10,000",2,IN,single,1992,1,2
b25afc6d1fab97f20d03d8fc4e602931,male,"Less than $10,000",1,US,single,1986,1,1
73b18735d71005760e2ceedf8dcaf872,male,"$75,000-$99,999",5+,US,married,1975,1,1
85c9532bbe39bc675f61e367865c2369,female,"$25,000-$39,999",2,KR,married,1980,1,1
4f1de325e6a772745e771f67e6a56a84,female,"$15,000-$24,999",3,IN,married,1986,1,2
ecab86e4e0fdde5febb7a88d9a909dbd,male,"$60,000-$74,999",3,US,single,1989,1,1
e284fc5cffe4da904f742474c0324ff5,female,"$25,000-$39,999",1,US,divorced,1968,1,1
70b74d7b5b2c77434597f212dfcdb4d0,male,"$40,000-$59,999",2,US,married,1980,1,2
a1951a7b036c94dc45a132e69040a142,female,"$75,000-$99,999",3,US,married,1971,1,3
b422b5ae1ccb327150dc0d92fa9fe297,female,"$60,000-$74,999",3,US,married,1987,1,1
e3f91597fc38bdff800c8fe8f6aaf254,female,"Less than $10,000",5+,AE,married,1973,1,1
0c0136df75ea2987067b2ddc5237af6e,female,"$15,000-$24,999",1,US,single,1981,1,1
7706554afa6666ff4554a3312d086654,male,"$40,000-$59,999",2,CA,single,1992,1,1
3ea2b0e0781c77a7a43b3d5c41f1ae9a,female,"$10,000-$14,999",1,US,single,1993,1,1
68338cfad6a7cfbf3e0367c711090388,male,"$40,000-$59,999",3,US,single,1994,1,2
94f6335d30c490f7574b0a6bf5743f6c,female,"$15,000-$24,999",5+,US,single,1990,1,1
b47d41c052560dee234feb35f18e28e9,male,"$100,000 or more",3,US,married,1978,1,1
590136a2a7b02be4b25294a61b3eb478,female,"$25,000-$39,999",4,US,married,1986,3,3
3b437addef99df00a72f68680f650f68,female,"$25,000-$39,999",1,TR,single,1988,1,2
fd9b142f0843c8846cae8aa51a2134ff,male,"Less than $10,000",5+,IN,married,1974,1,1
ffbe3ed3ee4796f89f431ade94187474,male,"$25,000-$39,999",4,MK,married,1984,1,2
68ffd17ae94a3809782e03fc9e7621f1,male,"$100,000 or more",5+,US,married,1976,1,1
cb2b75b846ebe6e3a51b0aec213f91c0,female,"$40,000-$59,999",4,US,married,1991,1,1
f4074a0c824ff69b2e256a38acab72c9,male,"$100,000 or more",2,US,married,1989,1,2
711ab040c3e621b1f7cf6c626d112468,female,"Less than $10,000",3,IN,married,1985,1,1
1c1a6bcd463e0f43bb1b3e5ee28e3b08,female,"$15,000-$24,999",1,US,single,1981,1,1
b7b5f7fbb7d4d823a15aa4306b7f35e1,male,"$15,000-$24,999",3,US,single,1977,1,1
5f49cdcbcdb11267ff1600689b197f7b,female,"$60,000-$74,999",5+,US,married,1974,1,1
a14b9fa07dbefbea62cf98ca8997d211,female,"$40,000-$59,999",2,US,divorced,1971,1,1
a38f77df5f0da58830a750726eaba36b,female,"$15,000-$24,999",2,US,married,1952,1,1
7d690b176fa2db17d906b9a760ff47f9,female,"$40,000-$59,999",2,US,single,1989,1,1
d5f5b1e138e4b35632ae7f66fc8eac1b,female,"Less than $10,000",1,US,single,1959,2,2
1a73be2036567131684553ed98fe9797,female,"$75,000-$99,999",5+,US,single,1986,1,1
f6d084bf2247f9bc21c6ab644914a3f5,male,"$40,000-$59,999",4,US,single,1991,3,3
3b171a4f33964a8db4552640db773673,male,"$15,000-$24,999",5+,KE,married,1974,1,2
42fd5731fcc55befa6db61d5ff6e2a16,male,"$25,000-$39,999",3,US,single,1975,2,3
89106b6bbee8f34412348a248937fb22,female,"$25,000-$39,999",2,US,married,1977,1,1
a0706b04e1420538ded27bc6ce6ab2e5,male,"$15,000-$24,999",3,US,married,1993,1,1
62cf41bcbf348de844ab3e865cb48423,male,"Less than $10,000",3,IN,single,1987,1,1
4572035560a30a5635ae3e9193cd9431,female,"$25,000-$39,999",1,US,cohabitating,1993,1,11
83486b6db7224fc33d8185689141122b,male,"Less than $10,000",5+,IN,married,1981,1,1
59465fc980cbdd2869a7c27772135951,female,"$15,000-$24,999",3,US,single,1992,3,3
0ec57e563f6b2b11d4467eed289d4177,female,"Less than $10,000",2,US,cohabitating,1982,1,1
053a43347d47a1e60f908b4bd582aef1,female,"$25,000-$39,999",2,US,married,1964,1,1
cb9ed10fba7ff8141cd62f1fec49e6ef,female,"$60,000-$74,999",2,US,single,1992,1,1
b5c576a51d5ea8fa7e3133be06c4bb06,female,"$40,000-$59,999",2,US,married,1986,2,2
322da5a87c7a3c46a89b6adab77b6cd1,male,"Less than $10,000",4,IN,married,1975,1,1
a2349a01cb3e16bf6b5033230177477b,male,"$25,000-$39,999",4,IN,single,1998,1,1
12b03b81d26f182cda6b8f3c8d2a8d5b,female,"$40,000-$59,999",3,US,cohabitating,1969,2,3
d2012015e4dbf3e37ff63d64dcfe8bc6,male,"$25,000-$39,999",1,US,single,1988,1,3
0fc37c6368ae417d945f127a4f676f2e,male,"$40,000-$59,999",2,US,single,1988,1,1
75d228ba767d735eec8d2a8a34c059f6,male,"$25,000-$39,999",2,US,cohabitating,1994,1,1
b4ab52aa807fe06e88e4dadfcea892e7,male,"$25,000-$39,999",1,US,single,1974,1,1
48019488db89efbe4b7858055637f15d,female,"$100,000 or more",4,US,married,1982,1,1
df7807226590ef22518766b4a439f5ac,female,"$75,000-$99,999",2,US,cohabitating,1989,1,1
36b22d36ae8d1f96c888b1c7878d4b5d,female,"$100,000 or more",5+,US,single,1989,1,1
2656387622c11ff0b7e3d1c3fe2f0591,female,"$15,000-$24,999",2,US,married,1959,1,1
42d23533a1e23c57ce9744f8d406daad,male,"$15,000-$24,999",2,US,engaged,1989,1,1
9144fd8d19072b50823dd9b0b9aedf24,male,"$25,000-$39,999",2,US,single,1978,1,1
8527e6eb917a68c8466fcde1cafb1fac,female,"$60,000-$74,999",2,US,single,1972,1,1
8d1830efbcb2e3681df0b9f9a695e591,female,"$60,000-$74,999",5+,US,married,1978,1,1
374ea78ec00aca153b7e703266eedb80,female,"$25,000-$39,999",2,US,cohabitating,1992,1,1
2c7f1029a9b90b973e066ceb2e9a7b93,female,"$25,000-$39,999",2,US,divorced,1966,2,3
4d6ad6cb7756533a1746c4ded183371d,female,"$75,000-$99,999",2,US,married,1977,1,1
2aa4404690c7de9111a1e722c4257a7b,female,"$60,000-$74,999",3,US,married,1966,1,3
a69e98707a70bc93128530f14083b117,female,"$60,000-$74,999",2,US,single,1991,1,2
edaf50b69e8641e13a1e4213708233a9,male,"$60,000-$74,999",2,US,married,1981,1,12
8ce7a73bbee4501f158f1cff33669f2a,male,"Less than $10,000",1,US,single,1990,1,1
62f5751de1bfcbff5106640a85e303a3,female,"Less than $10,000",1,US,single,1993,2,2
0edb699946cf1ace5c50ffc3973bf4c4,male,"$25,000-$39,999",2,IE,single,1997,1,1
3344315ec6bd3b2f97ad434be86348b2,male,"$100,000 or more",4,US,married,1979,1,1
dd0cdc604b4d4e57cd28de160dd0911b,female,"$15,000-$24,999",1,US,single,1976,1,1
0513053003dae014b4384399967a7ff7,female,"$15,000-$24,999",4,US,married,1992,2,2
b10ed87c64d21ca4f61c957038363840,female,"$10,000-$14,999",5+,IN,married,1981,3,4
77243718a822df93098710a80111c863,male,"Less than $10,000",1,US,single,1990,2,2
b856b2edacf840671951b260931853e3,male,"$75,000-$99,999",3,US,single,1985,1,1
580b68b3c58a6e2c4c9134ec22edc81e,female,"$15,000-$24,999",4,US,married,1982,1,2
1267e955c70651f95f6c13c1c5b00d20,female,"$60,000-$74,999",4,US,married,1967,1,1
ab0855d0c8172d0c613e61cc5fb7141c,female,"$25,000-$39,999",4,US,married,1989,1,1
6789ae00cabac031fe376d597422b5a9,male,"$15,000-$24,999",4,IN,cohabitating,1996,1,1
0a803cf202f17d55ef4c0b208fbae972,female,"$40,000-$59,999",3,US,single,1985,2,2
25f7f57aae8e8e72433f3c35dd6213d1,male,"$15,000-$24,999",2,US,single,1986,1,1
66f3f74738c7412528a2aa692d7d1508,female,"$60,000-$74,999",1,US,single,1989,1,1
e8382b63c3dce11f38ef19066aac81d9,male,"$25,000-$39,999",1,DE,single,1976,1,1
48afd4db63632eb0a0de5911acf689b2,male,"$75,000-$99,999",1,LT,single,1995,1,3
fc965cbb2d617e2c72b017109c59e645,female,"$100,000 or more",2,US,married,1986,1,1
38ea17c239d0dcfb850826f9d8cfebf1,female,"$100,000 or more",4,US,single,1995,1,1
eb12daa41e1b4fd93762eb13ca6176fc,female,"$100,000 or more",1,US,single,1986,2,2
9981864680335f497ac489dcb8267a46,male,"$40,000-$59,999",1,US,single,1979,1,1
3df1b7f64b54f68811fc972a85b38d9a,male,"$75,000-$99,999",5+,US,single,1994,1,2
d364c4924e581e93f075d1c5f06845a6,female,"$60,000-$74,999",3,US,married,1989,1,2
74729de2982ad8ac36ef35bef8d3c909,male,"$25,000-$39,999",3,FR,married,1985,1,1
f64d4e935f9d08a2da6acefd49cb3872,male,"$100,000 or more",2,US,cohabitating,1984,4,5
a96668c3168284a02cb24a9a5ad517a1,female,"$25,000-$39,999",3,US,married,1992,1,1
2f7eeed55b4370f7402e96dbef884c6c,female,"$15,000-$24,999",1,US,single,1985,1,1
951426c590925e7c8471982037c7b5ff,female,"$75,000-$99,999",2,US,married,1977,1,3
6a11084ae0352fc8826b487207faaa64,female,"$25,000-$39,999",3,US,married,1950,1,1
487dcc38a70eedf4808166431b7f2893,female,"$25,000-$39,999",3,US,married,1971,1,1
b6854ac4d5452601841762ce7c2210ee,male,"$75,000-$99,999",4,US,married,1974,1,1
c70c14843343efec238c094941cf932d,male,"Less than $10,000",5+,US,single,1991,1,1
23af727350c0055a2fa3b160458f23a7,male,"$40,000-$59,999",2,US,single,1990,1,1
6db646436af80c927af5518049bb70f5,male,"$10,000-$14,999",3,US,single,1986,1,1
23bc3516c3e9f34d9be1eb4ff60c3b15,female,"$100,000 or more",3,US,married,1947,3,3
fe35736d0320d17842e95bc6dc8a8a82,male,"Less than $10,000",4,IN,married,1973,15,17
a27616c407a7f6f20f987ed62c3d95bf,male,"$40,000-$59,999",5+,US,married,1982,1,1
b51e2c03d0ae89088685195f3e8a9f16,male,"Less than $10,000",2,US,married,1988,8,11
1c00d2a576ac79bf94acb67728b180b0,male,"$25,000-$39,999",4,IN,married,1981,1,1
8e12a8e3cea883089f4f677e422ae193,male,"$40,000-$59,999",1,US,single,1979,1,1
5754b24c1210bd6718c7ca40165132c2,male,"$25,000-$39,999",3,US,single,1986,1,5
d1a786890408b8d0959ac366cc3134d9,male,"$25,000-$39,999",2,US,divorced,1984,1,1
64ce909c2f0d263940af7223d44658ab,female,"$25,000-$39,999",1,US,single,1976,8,15
651cb02dfcb1dca9ba3da61059b20f00,female,"$25,000-$39,999",5+,US,married,1959,3,4
5663dea8c7f98cdb55cea9627595d310,male,"$15,000-$24,999",3,US,single,1995,2,2
5c91db06dd3a64f37389a9103d47db51,female,"$25,000-$39,999",1,US,divorced,1971,1,1
6f6100d1d2bf67dc8bad577b3662922f,female,"$40,000-$59,999",1,US,single,1977,2,2
a485a6fc324618aae663cc94a7ce5cfb,male,"$10,000-$14,999",1,US,divorced,1981,1,2
66e16da7d3387cb32183f17d8223c673,female,"$25,000-$39,999",2,US,single,1991,1,1
8970d5ae460a6d129a07a34b064fa8fe,male,"$15,000-$24,999",2,US,cohabitating,1989,1,1
199fea5d2d3a05faf5ffedb46d66ff0a,male,"$40,000-$59,999",1,US,single,1987,1,1
d66df00aadcd2b3f3617aa7eb8d3f0ac,male,"$100,000 or more",4,US,single,1990,1,1
fae0e298ec22a289ddce264a3dce82d9,male,"$10,000-$14,999",1,US,single,1988,4,5
7825674b0998d395eeaee2c98f011352,female,"$75,000-$99,999",2,US,divorced,1958,3,3
1e199f297601122d08b05516d57af1e2,female,"$40,000-$59,999",2,US,married,1991,1,1
d94077ab630c84f4e7beed2692bc237f,male,"Less than $10,000",5+,IN,single,1988,1,1
aa802c09d021630d52dd0d5d8baee720,female,"$75,000-$99,999",2,US,married,1986,1,1
2a48c10eed3d6ffbad5d45398a238c0a,male,"Less than $10,000",1,US,single,1980,1,1
c6e6a454aae5e3e1d41b4f2d671fe93f,female,"$75,000-$99,999",3,US,married,1984,1,1
9cd952321d58d65e4c2ef579409d7a2c,female,"$25,000-$39,999",2,US,engaged,1990,1,1
2ca14a71e5aecdff1eeed6d332d65567,female,"$75,000-$99,999",2,US,married,1976,1,1
60b8061b7524154096be8b25291f829e,male,"Less than $10,000",4,IN,married,1982,5,6
adeb1d2d1f233494ba30a8ea1e43e770,male,"$25,000-$39,999",5+,US,married,1989,1,1
91c9e74842e58971dbc1f45a2c1d67f1,female,"$40,000-$59,999",2,US,cohabitating,1960,1,1
3360ab831a150d6f3bae37256ea51bcf,male,"$10,000-$14,999",4,IN,single,1993,1,1
3286f3ec8c29e300c865973b5f3eb1a3,male,"$15,000-$24,999",2,IN,married,1988,1,2
17e9ea220c33ceb2b16f5a7d8b880d1d,male,"$10,000-$14,999",1,US,single,1995,1,1
be3850e45a6c5bf08688fe1c5589b8e6,female,"$75,000-$99,999",4,US,single,1994,1,1
056e3fbc1553869ad56af3a442177524,female,"$60,000-$74,999",3,US,married,1983,1,1
cc8fb06829a4aba030e2e186ab010ce2,female,"$60,000-$74,999",2,US,single,1962,1,1
4deaad655636385638de487baebb9a3f,female,"$60,000-$74,999",5+,US,married,1991,1,2
e9c5e2affb886d2cd1834a53c3d61798,male,"$40,000-$59,999",2,US,single,1978,1,1
584406d4dafac1a0dd055af2ce622a8a,female,"$40,000-$59,999",2,US,cohabitating,1987,1,1
91a57e9fb1438aa46a5ed89358766c7a,female,"$40,000-$59,999",2,GB,married,1958,1,1
c67bd460ea02064fc0a9f7cc064228d2,female,"$100,000 or more",4,US,married,1972,2,2
73ca88b0681201baaab459a7c8a70721,male,"$15,000-$24,999",1,US,single,1989,1,1
407781b9b1e6e0f8b3eeacdb8dbba56c,male,"$15,000-$24,999",2,US,single,1981,1,1
6eb1437d709b2c3e938de415b89cff6b,male,"$25,000-$39,999",2,CA,married,1981,1,2
e5f19919540b732f17500d5a79e64ec6,female,"$100,000 or more",2,US,married,1971,1,1
c75842ac5e1d005da06f9647cb6bcf7b,female,"$75,000-$99,999",4,US,single,1984,2,2
48593021fd4ea23ee621f308c307c62e,female,"$60,000-$74,999",4,US,married,1987,1,1
d074aba2304c2c3b98f9ddd19fd5e40f,female,"$75,000-$99,999",2,US,single,1968,2,2
c537f3d888a92b00becde7ee78e905ed,female,"$75,000-$99,999",1,US,divorced,1972,1,1
147195c14c5062dfdb10aa75b6513ace,male,"$100,000 or more",4,US,single,1995,1,1
903ad368ebf76de808b6e90543d0cf8d,female,"$10,000-$14,999",4,US,single,1987,1,1
1b976a29cfae4d3b10afc7bbfa285a50,male,"$40,000-$59,999",2,US,cohabitating,1989,1,2
d08917e6c9b0f5c61d0c364c09a12efd,female,"$25,000-$39,999",2,US,cohabitating,1993,2,3
5aad7822d3c038b3135197348ea5e978,female,"$25,000-$39,999",2,US,single,1988,1,1
6d71b1a8f3ede315265b4befb988ceea,female,"$100,000 or more",4,US,cohabitating,1995,1,3
e9ec5f530283c866555ff45855563cd2,female,"$100,000 or more",4,US,single,1993,1,1
c545e22b86c7ff582cb0c038075c7556,female,"$25,000-$39,999",4,US,married,1987,1,1
f80d04dd2bb6667c0df08f148071bb93,male,"$60,000-$74,999",2,US,single,1988,1,1
3e5192e906922270afef055e6ea67e01,male,"$75,000-$99,999",3,US,single,1988,1,2
64c1f1de13efeba5269be84495ad1424,female,"$40,000-$59,999",4,US,single,1994,1,1
6ab43f6550c265d0f2252d3a096c6e03,male,"Less than $10,000",1,US,single,1997,1,1
9b87dc95ba07d264e79eb36de9051aba,female,"$15,000-$24,999",2,US,single,1991,1,1
d66e1dd59e67bb5704913031355ca9f1,female,"$40,000-$59,999",2,US,engaged,1980,1,1
a6c1738473ba85d55d4e69a14d77daa3,male,"$60,000-$74,999",2,US,cohabitating,1988,1,1
d67f8231b74997e7e232399b1a847dcc,male,"$100,000 or more",2,US,married,1978,1,1
aaf7ae9aaeee14d5516cb6422bd3a69f,female,"$60,000-$74,999",4,US,single,1993,1,1
3c477671ce9b39536eac8759c7347c86,female,"$40,000-$59,999",3,US,cohabitating,1984,1,1
00612810d9bcbf7337a6e031dd9edef4,male,"Less than $10,000",4,US,single,1983,1,1
20c8ebd6d14c321fa291766a9867a7c8,female,"$40,000-$59,999",3,US,divorced,1968,1,1
763b5905b6e86979ff9046031838494c,male,"Less than $10,000",1,US,single,1993,1,1
591b2bedff46080a8f300451ceb98e98,male,"$40,000-$59,999",3,PE,single,1992,1,1
418413499bf5962862c122c13dff9e5d,male,"$60,000-$74,999",3,US,married,1981,1,2
0b52eedd8df2e6dc65eef29c9a0627c8,female,"Less than $10,000",4,PH,single,1996,1,1
f97dd9d4b61ca14da2b0633b284cc3de,female,"$75,000-$99,999",4,US,married,1966,1,1
2b2de8fa8a1243224ee9b268c359c6c2,male,"Less than $10,000",5+,IN,married,1983,2,2
9209bfd63910d6e99fa39121e8ec825e,male,"Less than $10,000",3,IN,married,1985,1,2
85a2efa2ac7fbde70eb77f4855197075,female,"$40,000-$59,999",2,US,married,1954,1,2
49db223b02fa3cc02e9906c2d9990fcc,male,"$15,000-$24,999",4,US,single,1995,1,1
f97e13db417f8e7e9332dcf72be80553,female,"$15,000-$24,999",5+,US,single,1997,1,1
67bfdd6aeed8273635f64b7eed5128b9,male,"$25,000-$39,999",4,US,single,1994,1,1
109d54dd1723ef0074936d2948cc0658,female,"Less than $10,000",3,US,cohabitating,1985,6,11
5d1201bf83e27d83e7b2bc0a23692bf5,female,"$40,000-$59,999",5+,US,married,1983,1,1
87b70fd5a69f51f17076131d487d273c,female,"$25,000-$39,999",4,US,married,1989,2,2
f6d0801b8b37403309a2f8bdc325dfe7,female,"Less than $10,000",5+,US,married,1986,1,2
400a95ca7371c89945f5b4a44075b152,male,"$25,000-$39,999",3,US,single,1980,1,1
811c1ddbfc1c7090fb88653836a53f06,female,"$75,000-$99,999",5+,US,single,1993,1,2
4994d8029cdb165547602df59a135778,male,"$100,000 or more",3,US,married,1981,1,1
da447f9c283dc0c397501549821ba835,female,"$15,000-$24,999",3,US,single,1967,1,1
3585ed7fe32fdc1bbb855bc9f858e977,female,"$25,000-$39,999",4,US,single,1995,1,1
0021ceb6115ee15a9c53d763aa9d13e1,male,"$15,000-$24,999",2,US,cohabitating,1987,1,1
aa4cf21456bec1ea90cbfd3ec7532f6a,female,"$25,000-$39,999",1,US,single,1990,1,1
0534e55312a2d0da48f878b27d7b7772,female,"$25,000-$39,999",4,US,married,1984,1,1
7847bffb728a5081f7e2a2ec97792dfc,male,"$15,000-$24,999",2,US,cohabitating,1992,1,4
891be26034da3eb006091aed7562d33a,male,"Less than $10,000",1,US,single,1990,1,1
c64537a993f635eb9fef895d9a29c470,male,"Less than $10,000",5+,MK,single,1997,1,1
e23dae352ce1eb52c37fbb9c0ffd3e29,male,"$25,000-$39,999",2,US,married,1979,1,10
e7cbdbf0c9a37d0ac5b3c91c3b9d48bb,male,"$100,000 or more",3,US,single,1995,1,1
00363bc701de4fc22fcd524725d54d87,female,"$100,000 or more",5+,US,married,1962,1,1
21c5252d5eaae4d1d3d11f1bc6a983ad,female,"$40,000-$59,999",2,US,married,1956,3,3
b45eafc5174fe7b4c4301b9ce2ddbe87,female,"$100,000 or more",2,US,married,1973,1,1
